Código Centro,Empresa,Especie,Toneladas Cosechadas,Mes Inicio Ciclo,Mes Fin Ciclo,Periodo Información,ciclo_dias,Empresa_LE,Especie_LE,Código Centro_LE,Periodo Información_1er Semestre 2023,Periodo Información_1er Semestre 2024,Periodo Información_2do Semestre 2023,Periodo Información_nan,Ton_scaled_standard,Ton_scaled_minmax,Ton_scaled_robust,Ton_log1p,Ton_sqrt,Ton_yeojohnson,Ton_norm_l2
110343,MOWI CHILE S.A.,SALMON DEL ATLANTICO,3828997.0,2022-07-01,2023-10-31,2do Semestre 2023,487.0,16,5,228,0.0,0.0,1.0,0.0,0.38654075154776224,0.30333672584939586,0.21195906578161103,15.158113708129704,1956.782307769569,6543.507465944094,1.0
110355,"TORNAGALEONES S.A., GRANJA MARINA",SALMON DEL ATLANTICO,637519.0,2022-05-01,2023-07-31,2do Semestre 2023,456.0,34,5,233,0.0,0.0,1.0,0.0,-1.1880169459212018,0.05050399342210492,-1.0476893590450997,13.36534092807163,798.4478693064439,2489.1544306906003,1.0
110382,MULTI X S.A.,SALMON DEL ATLANTICO,3811203.0,2022-05-01,2023-09-30,2do Semestre 2023,517.0,17,5,235,0.0,0.0,1.0,0.0,0.37776184733198426,0.3019270637302112,0.20493592977021866,15.15345570768077,1952.230263058126,6527.0988841983135,1.0
110429,MULTI X S.A.,SALMON DEL ATLANTICO,3305425.0,2022-12-01,2023-12-31,2do Semestre 2023,395.0,17,5,245,0.0,0.0,1.0,0.0,0.1282296108226122,0.2618587211812072,0.005309781317368862,15.011075918574306,1818.0827813936305,6044.905976802837,1.0
110450,SALMOCONCESIONES XI REGION S.A.,TRUCHA ARCOIRIS,14566.0,2023-03-01,2023-08-31,2do Semestre 2023,183.0,24,6,253,0.0,0.0,1.0,0.0,-1.495359011669856,0.0011529061942505527,-1.293563454116748,9.586513975448948,120.68968472906042,323.2508898810371,1.0
110451,MULTI X S.A.,SALMON DEL ATLANTICO,3248015.0,2022-11-01,2023-12-31,2do Semestre 2023,425.0,17,5,254,0.0,0.0,1.0,0.0,0.09990563133358135,0.2573106318104984,-0.01734944305118435,14.993554906359947,1802.225013698345,5988.084022733311,1.0
110452,CERMAQ CHILE S.A.,SALMON DEL ATLANTICO,4002378.0,2022-07-01,2023-11-30,2do Semestre 2023,517.0,10,5,255,0.0,0.0,1.0,0.0,0.47208055102150653,0.31707217756830985,0.28039102851012737,15.202399492290478,2000.594411668692,6701.5860898938445,1.0
110453,SALMONES ANTARTICA S.A.,TRUCHA ARCOIRIS,7343411.0,2022-09-01,2023-12-31,2do Semestre 2023,486.0,25,6,256,0.0,0.0,1.0,0.0,2.1204231771175737,0.5817528372876466,1.5990675024648469,15.809314142717584,2709.872875247103,9294.92532107722,1.0
110556,AQUAINNOVO SPA,SALMON COHO,2392688.0,2023-02-01,2023-11-30,2do Semestre 2023,302.0,7,4,282,0.0,0.0,1.0,0.0,-0.32208120727318224,0.18955059632573637,-0.3549395214605471,14.687928396054362,1546.8316004012847,5078.538636942337,1.0
110586,NUEVA CERMAQ CHILE S.A.,SALMON COHO,724496.0,2023-03-01,2023-11-30,2do Semestre 2023,274.0,20,4,290,0.0,0.0,1.0,0.0,-1.145105697636627,0.05739441615675278,-1.0133602986391834,13.493232899947552,851.1733078521671,2666.881080587966,1.0
110591,EXPORTADORA LOS FIORDOS LTDA.,SALMON COHO,3114718.0,2022-12-01,2023-10-31,2do Semestre 2023,334.0,13,4,292,0.0,0.0,1.0,0.0,0.034141801095829274,0.24675068286698054,-0.0699606019199361,14.951649497466907,1764.8563680934492,5854.337974480739,1.0
110631,SALMONES BLUMAR S.A.,SALMON DEL ATLANTICO,3436655.0,2022-11-01,2023-10-31,2do Semestre 2023,364.0,28,5,298,0.0,0.0,1.0,0.0,0.1929736593915988,0.27225491989429035,0.05710511338295392,15.050009463537481,1853.8217282144474,6173.107514501086,1.0
110646,EXPORTADORA LOS FIORDOS LTDA.,SALMON COHO,333.0,2023-04-01,2023-07-30,2do Semestre 2023,120.0,13,4,306,0.0,0.0,1.0,0.0,-1.5023810496435084,2.535078555350628e-05,-1.2991810946051232,5.811140992976701,18.24828759089466,40.65361057872153,1.0
110670,CULTIVOS YADRAN S.A.,SALMON DEL ATLANTICO,4503258.0,2022-04-01,2023-07-31,2do Semestre 2023,486.0,12,5,312,0.0,0.0,1.0,0.0,0.7191962947328073,0.35675249465593556,0.47808397924555557,15.320311914840406,2122.088122581152,7141.340844878181,1.0
110702,SALMONES BLUMAR S.A.,SALMON DEL ATLANTICO,2425879.0,2022-06-01,2023-08-31,2do Semestre 2023,456.0,28,5,320,0.0,0.0,1.0,0.0,-0.30570599035591306,0.19218002733606895,-0.34183932435173936,14.701704903124241,1557.523354560053,5116.394424781628,1.0
110703,EXPORTADORA LOS FIORDOS LTDA.,SALMON DEL ATLANTICO,3979549.0,2022-09-01,2023-09-30,2do Semestre 2023,394.0,13,5,321,0.0,0.0,1.0,0.0,0.46081756325360745,0.31526363668268176,0.27138062208076486,15.196679305541622,1994.8806981872374,6680.955027699432,1.0
110725,SALMONES CAMANCHACA S.A.,SALMON DEL ATLANTICO,3948765.0,2022-06-01,2023-07-31,2do Semestre 2023,425.0,29,5,329,0.0,0.0,1.0,0.0,0.4456298714823076,0.31282489111243444,0.25923044679838303,15.188913683005387,1987.1499691769618,6653.048244591221,1.0
110742,EXPORTADORA LOS FIORDOS LTDA.,SALMON DEL ATLANTICO,2428566.0,2022-10-01,2023-11-30,2do Semestre 2023,425.0,13,5,338,0.0,0.0,1.0,0.0,-0.30438032352283473,0.19239289471351353,-0.3407787889767472,14.702811929434102,1558.3857032198416,5119.448584182943,1.0
110773,EXPORTADORA LOS FIORDOS LTDA.,SALMON COHO,4074.0,2023-03-01,2023-07-31,2do Semestre 2023,152.0,13,4,346,0.0,0.0,1.0,0.0,-1.5005353780310982,0.00032171731291496565,-1.2977045546580277,8.312626025674962,63.82789358893179,161.7885774541505,1.0
110797,EXPORTADORA LOS FIORDOS LTDA.,SALMON COHO,661.0,2023-05-01,2023-09-30,2do Semestre 2023,152.0,13,4,352,0.0,0.0,1.0,0.0,-1.5022192265243235,5.133534074585021e-05,-1.2990516358768027,6.495265555937008,25.709920264364882,59.60368301375691,1.0
110803,AUSTRALIS MAR S.A.,SALMON DEL ATLANTICO,2985248.0,2022-10-01,2023-12-31,2do Semestre 2023,456.0,8,5,353,0.0,0.0,1.0,0.0,-0.029733928297043483,0.23649391347444162,-0.12106127739453258,14.909193718415255,1727.7870239123802,5721.880486965727,1.0
110813,MULTI X S.A.,SALMON DEL ATLANTICO,5348462.0,2022-05-01,2023-07-31,2do Semestre 2023,456.0,17,5,356,0.0,0.0,1.0,0.0,1.1361888179874118,0.42371057388395345,0.8116785981829994,15.492319787876966,2312.6742096542694,7835.096248776401,1.0
110824,EXPORTADORA LOS FIORDOS LTDA.,SALMON DEL ATLANTICO,370421.0,2022-09-01,2023-10-31,2do Semestre 2023,425.0,13,5,359,0.0,0.0,1.0,0.0,-1.3197932614335022,0.029344168047822358,-1.1531106011700227,12.822398175238714,608.6222145140613,1857.2835530783825,1.0
110839,EXPORTADORA LOS FIORDOS LTDA.,SALMON DEL ATLANTICO,4117951.0,2022-09-01,2023-09-30,2do Semestre 2023,394.0,13,5,367,0.0,0.0,1.0,0.0,0.5291000124652578,0.3262280098769829,0.3260066797546283,15.23086651035818,2029.2735153251274,6805.2094851735055,1.0
110851,"TORNAGALEONES S.A., GRANJA MARINA",SALMON COHO,3769501.0,2023-01-01,2023-10-31,2do Semestre 2023,303.0,34,4,369,0.0,0.0,1.0,0.0,0.3571876164897692,0.29862338104536024,0.1884765154762384,15.1424534552081,1941.5202806048667,6488.504760701361,1.0
110865,EXPORTADORA LOS FIORDOS LTDA.,SALMON DEL ATLANTICO,3773601.0,2022-08-01,2023-09-30,2do Semestre 2023,425.0,13,5,375,0.0,0.0,1.0,0.0,0.35921040547957983,0.2989481879852645,0.19009474958024586,15.143540540949928,1942.5758672443144,6492.307902639442,1.0
110874,SALMONES PACIFIC STAR S.A.,SALMON DEL ATLANTICO,4526152.0,2022-07-01,2023-08-31,2do Semestre 2023,426.0,32,5,376,0.0,0.0,1.0,0.0,0.7304913511066424,0.35856618491987924,0.48712004060583525,15.325382909288303,2127.4754992713783,7160.887027545635,1.0
110885,EXPORTADORA LOS FIORDOS LTDA.,SALMON DEL ATLANTICO,3362478.0,2022-05-01,2023-07-31,2do Semestre 2023,456.0,13,5,379,0.0,0.0,1.0,0.0,0.15637745966057906,0.26637852858178274,0.02782810091149996,15.028189057519569,1833.7060833186981,6100.925479311965,1.0
110924,AQUAINNOVO SPA,SALMON COHO,2416864.0,2023-04-01,2023-12-31,2do Semestre 2023,274.0,7,4,388,0.0,0.0,1.0,0.0,-0.31015365931765515,0.19146584817430376,-0.34539746592433135,14.697981803760792,1554.6266432812736,5106.136175242725,1.0
110939,MULTI X S.A.,SALMON DEL ATLANTICO,6161641.0,2022-08-01,2023-08-31,2do Semestre 2023,395.0,17,5,392,0.0,0.0,1.0,0.0,1.5373813857789222,0.4881315940264993,1.1326332300031654,15.633853858430871,2482.265296055198,8456.190599454018,1.0
110941,AQUAINNOVO SPA,SALMON COHO,1245228.0,2023-05-01,2023-10-31,2do Semestre 2023,183.0,7,4,393,0.0,0.0,1.0,0.0,-0.888195708309297,0.09864743260315413,-0.8078319373104001,14.034830006709813,1115.8978447868783,3571.3201940065665,1.0
110950,MULTI X S.A.,SALMON DEL ATLANTICO,5690235.0,2022-10-01,2023-11-30,2do Semestre 2023,425.0,17,5,395,0.0,0.0,1.0,0.0,1.3048070280885185,0.45078624273076123,0.9465734090193264,15.554262281516563,2385.4213464291797,8101.0994492443,1.0
120067,NOVA AUSTRAL S.A.,SALMON DEL ATLANTICO,721794.0,2022-02-01,2023-08-31,2do Semestre 2023,576.0,19,5,399,0.0,0.0,1.0,0.0,-1.146438764917229,0.05718036046123536,-1.014426754382849,13.489496444040205,849.5846043802818,2661.513097112289,1.0
120089,NOVA AUSTRAL S.A.,SALMON DEL ATLANTICO,2955938.0,2022-02-01,2023-12-31,2do Semestre 2023,698.0,19,5,404,0.0,0.0,1.0,0.0,-0.04419440275834804,0.23417193996015015,-0.1326296777819615,14.899326924842716,1719.2841533615087,5691.5286962596065,1.0
120094,AQUACHILE MAGALLANES SPA.,SALMON DEL ATLANTICO,9232507.0,2022-03-01,2023-08-31,2do Semestre 2023,548.0,3,5,405,0.0,0.0,1.0,0.0,3.052433564799341,0.7314092984938544,2.3446771544024254,16.03824129221268,3038.5040727305272,10515.531560957,1.0
120110,CERMAQ CHILE S.A.,SALMON DEL ATLANTICO,3614568.0,2022-02-01,2023-09-30,2do Semestre 2023,606.0,10,5,406,0.0,0.0,1.0,0.0,0.28074938074383615,0.2863494021136059,0.12732581683326585,15.100483181017568,1901.2017252253902,6343.363301119536,1.0
120147,AUSTRALIS MAR S.A.,SALMON DEL ATLANTICO,6018715.0,2022-04-01,2023-09-30,2do Semestre 2023,547.0,8,5,423,0.0,0.0,1.0,0.0,1.4668669615941248,0.47680882410143544,1.0762215891374654,15.610384505499118,2453.306951850909,8349.896162202058,1.0
100124,AQUACHILE MAULLIN LIMITADA,SALMON DEL ATLANTICO,5305373.0,2023-06-01,2024-06-30,1er Semestre 2024,395.0,4,5,5,0.0,1.0,0.0,0.0,1.1149302924308389,0.42029701138796893,0.7946717471323708,15.484230827073992,2303.3395320707714,7801.010216931139,1.0
100189,CERMAQ CHILE S.A.,SALMON DEL ATLANTICO,9473602.0,2022-09-01,2024-02-29,1er Semestre 2024,546.0,10,5,8,0.0,1.0,0.0,0.0,3.171380957847728,0.7505091348783001,2.439835240086737,16.06401985742908,3077.9217014082733,10662.650726324211,1.0
100220,AQUACHILE SPA,SALMON COHO,119.0,2024-03-01,2024-06-30,1er Semestre 2024,121.0,6,4,13,0.0,1.0,0.0,0.0,-1.5024866293615131,8.397447714598955e-06,-1.2992655585315276,4.787491742782046,10.908712114635714,22.63051243857057,1.0
100367,SALMONES AYSEN S.A.,SALMON COHO,3984451.0,2023-05-01,2024-02-29,1er Semestre 2024,304.0,26,4,17,0.0,1.0,0.0,0.0,0.4632360295043518,0.31565197902887954,0.273315398563166,15.19791034506649,1996.1089649615824,6685.389663121496,1.0
100417,SALMOCONCESIONES S.A.,SALMON COHO,4268175.0,2023-02-01,2024-02-29,1er Semestre 2024,393.0,23,4,24,0.0,1.0,0.0,0.0,0.6032150010519183,0.33812893615507644,0.38529877732546164,15.266697127666957,2065.9561950825578,6937.917248311544,1.0
100446,PRODUCTOS DEL MAR VENTISQUEROS S.A.,SALMON COHO,412036.0,2023-04-01,2024-01-31,1er Semestre 2024,305.0,22,4,26,0.0,1.0,0.0,0.0,-1.2992619531869245,0.03264095848785099,-1.136685525014347,12.928868430124604,641.9003037855645,1967.0680406925237,1.0
100497,SALMONES AYSEN S.A.,SALMON COHO,2195836.0,2023-03-01,2024-01-31,1er Semestre 2024,336.0,26,4,28,0.0,1.0,0.0,0.0,-0.4192007336688398,0.17395574370767755,-0.4326352823976388,14.602073852991474,1481.8353484783659,4848.85186813102,1.0
100505,TRUSAL S.A.,SALMON COHO,1859463.0,2023-05-01,2024-01-31,1er Semestre 2024,275.0,35,4,30,0.0,1.0,0.0,0.0,-0.5851547826614156,0.14730786936708515,-0.5653987605116145,14.43579883211683,1363.6212817347784,4433.1292928223265,1.0
100592,SALMONES AYSEN S.A.,SALMON COHO,3088674.0,2023-06-01,2024-02-29,1er Semestre 2024,273.0,26,4,32,0.0,1.0,0.0,0.0,0.021292650742017753,0.24468744580774457,-0.08023994070158737,14.943252754322812,1757.4623751306883,5827.900081353312,1.0
100596,SALMONES ANTARTICA S.A.,TRUCHA ARCOIRIS,330132.0,2023-02-01,2024-03-31,1er Semestre 2024,424.0,25,6,33,0.0,1.0,0.0,0.0,-1.339670370118985,0.026152424925431062,-1.1690123167349877,12.707250882550795,574.5711444199056,1745.4314348172388,1.0
100602,CALETA BAY MAR SpA,TRUCHA ARCOIRIS,2878748.0,2023-04-01,2024-02-29,1er Semestre 2024,334.0,9,6,35,0.0,1.0,0.0,0.0,-0.08227710571529442,0.2280568551574153,-0.16309589497423851,14.87286638274398,1696.6873607120435,5610.92417878714,1.0
100680,AQUACHILE MAULLIN LIMITADA,SALMON DEL ATLANTICO,5201634.0,2022-12-01,2024-01-31,1er Semestre 2024,426.0,4,5,42,0.0,1.0,0.0,0.0,1.0637492907201165,0.4120786828175465,0.7537268720797782,15.464483557208002,2280.7091002580755,7718.418735070326,1.0
100982,SALMOCONCESIONES S.A.,TRUCHA ARCOIRIS,2686225.0,2023-03-01,2024-04-30,1er Semestre 2024,426.0,23,6,45,0.0,1.0,0.0,0.0,-0.17726086295561297,0.21280495113517253,-0.2390830375122453,14.803647792510858,1638.9707135882568,5405.425462046424,1.0
100988,INVERMAR S.A.,SALMON COHO,4246828.0,2023-01-01,2024-01-31,1er Semestre 2024,395.0,15,4,46,0.0,1.0,0.0,0.0,0.5926831774993605,0.336437801095043,0.3768733033210111,15.26168314476924,2060.7833462060003,6919.192144079836,1.0
101003,MOWI CHILE S.A.,SALMON DEL ATLANTICO,5889103.0,2022-12-01,2024-03-31,1er Semestre 2024,486.0,16,5,48,0.0,1.0,0.0,0.0,1.402921174631361,0.4665408052978071,1.025064867506096,15.58861442181492,2426.747411660307,8252.492456909547,1.0
101262,CALETA BAY MAR SpA,TRUCHA ARCOIRIS,2015546.0,2023-05-01,2024-05-31,1er Semestre 2024,396.0,9,6,50,0.0,1.0,0.0,0.0,-0.5081491792719991,0.15967295268442241,-0.5037941669370302,14.516401180543081,1419.6992639288083,4630.003254810101,1.0
101279,SALMOCONCESIONES S.A.,TRUCHA ARCOIRIS,2531443.0,2023-07-01,2024-05-31,1er Semestre 2024,335.0,23,6,52,0.0,1.0,0.0,0.0,-0.2536246008631408,0.20054293460535125,-0.300174137777241,14.74430044887545,1591.0509105619467,5235.234303572765,1.0
101294,AQUACHILE MAULLIN LIMITADA,SALMON COHO,3597837.0,2023-04-01,2024-01-31,1er Semestre 2024,305.0,4,4,54,0.0,1.0,0.0,0.0,0.27249492157590416,0.2850239521351818,0.12072223761518078,15.095843667465063,1896.796509908219,6327.5195140560845,1.0
101296,"AQUACHILE S.A., EMPRESAS",SALMON DEL ATLANTICO,500206.0,2023-04-01,2024-05-31,1er Semestre 2024,426.0,5,5,55,0.0,1.0,0.0,0.0,-1.2557621226426317,0.03962589211989052,-1.101885597953289,13.122777291729975,707.2524301831702,2183.936719121133,1.0
101308,MULTI X S.A.,SALMON DEL ATLANTICO,3550199.0,2023-02-01,2024-03-31,1er Semestre 2024,424.0,17,5,56,0.0,1.0,0.0,0.0,0.248992086966978,0.2812500123783132,0.10191993609159362,15.08251449789284,1884.1971765184237,6282.220590786453,1.0
101768,AQUACHILE MAULLIN LIMITADA,SALMON COHO,2999946.0,2023-04-01,2024-01-31,1er Semestre 2024,305.0,4,4,64,0.0,1.0,0.0,0.0,-0.022482476450156608,0.2376583067433961,-0.11526010547728828,14.91410517980966,1732.0352190414606,5737.049170336758,1.0
101925,CALETA BAY MAR SpA,TRUCHA ARCOIRIS,3141943.0,2023-05-01,2024-04-30,1er Semestre 2024,365.0,9,6,69,0.0,1.0,0.0,0.0,0.0475736133513399,0.24890748016914996,-0.05921513277808169,14.960352274596223,1772.5526790479316,5881.865979773906,1.0
101936,SALMONES AYSEN S.A.,SALMON COHO,4084056.0,2023-05-01,2024-03-31,1er Semestre 2024,335.0,26,4,70,0.0,1.0,0.0,0.0,0.5123774678775431,0.3235428071384326,0.3126286200094252,15.222601415074292,2020.9047478790285,6774.959601424908,1.0
101942,MULTI X S.A.,SALMON DEL ATLANTICO,3191266.0,2023-04-01,2024-06-30,1er Semestre 2024,456.0,17,5,71,0.0,1.0,0.0,0.0,0.07190776489876141,0.25281490765619863,-0.03974777650687197,14.975928574589839,1786.4114867521425,5931.459284354942,1.0
101953,CERMAQ CHILE S.A.,SALMON COHO,3987288.0,2023-04-01,2024-01-31,1er Semestre 2024,305.0,10,4,72,0.0,1.0,0.0,0.0,0.46463570081266703,0.3158767295870523,0.2744351376248902,15.198622109314668,1996.8194710589137,6687.955029648906,1.0
101974,SALMONES AYSEN S.A.,SALMON COHO,3090663.0,2023-04-01,2024-02-29,1er Semestre 2024,334.0,26,4,75,0.0,1.0,0.0,0.0,0.022273950083660017,0.24484501678420056,-0.07945489981552131,14.943896512520473,1758.0281567711024,5829.922779946188,1.0
101991,INVERMAR S.A.,SALMON DEL ATLANTICO,5105643.0,2023-01-01,2024-06-30,1er Semestre 2024,546.0,15,5,76,0.0,1.0,0.0,0.0,1.0163908668369679,0.4044741601423383,0.7158400647925147,15.445857152457073,2259.5669939171976,7641.316537213341,1.0
102007,AQUACHILE SPA,SALMON COHO,2167328.0,2023-06-01,2024-01-31,1er Semestre 2024,244.0,6,4,78,0.0,1.0,0.0,0.0,-0.4332655308692107,0.17169730559967958,-0.4438871404066741,14.589006091791074,1472.1847710121172,4814.814123154235,1.0
102008,AQUAINNOVO SPA,SALMON COHO,185.0,2024-02-01,2024-05-31,1er Semestre 2024,120.0,7,4,79,0.0,1.0,0.0,0.0,-1.5024540673924087,1.3626047235009625e-05,-1.2992395089093656,5.225746673713202,13.601470508735444,29.153138537771486,1.0
102009,AQUACHILE SPA,SALMON COHO,2438327.0,2023-06-01,2024-01-31,1er Semestre 2024,244.0,6,4,80,0.0,1.0,0.0,0.0,-0.2995646056375808,0.19316617289410035,-0.33692620773547477,14.706823116479462,1561.5143291049237,5130.530265350987,1.0
102041,CERMAQ CHILE S.A.,SALMON DEL ATLANTICO,3266405.0,2023-02-01,2024-04-30,1er Semestre 2024,454.0,10,5,82,0.0,1.0,0.0,0.0,0.10897857999763426,0.25876750976777646,-0.01009107105784358,14.999200855870459,1807.3198388774467,6006.335707987989,1.0
102053,PRODUCTOS DEL MAR VENTISQUEROS S.A.,SALMON DEL ATLANTICO,3485906.0,2023-02-01,2024-02-29,1er Semestre 2024,393.0,22,5,84,0.0,1.0,0.0,0.0,0.21727228879090654,0.27615664345458957,0.07654405188453228,15.064238826565099,1867.0581137179422,6220.637604535359,1.0
102066,CERMAQ CHILE S.A.,SALMON DEL ATLANTICO,3592384.0,2022-12-01,2024-03-31,1er Semestre 2024,486.0,10,5,87,0.0,1.0,0.0,0.0,0.26980461221945606,0.2845919589051091,0.11856998625685085,15.094326885288643,1895.3585412791956,6322.348338361806,1.0
102073,"AQUACHILE S.A., EMPRESAS",SALMON DEL ATLANTICO,157.0,2024-02-01,2024-05-31,1er Semestre 2024,120.0,5,5,90,0.0,1.0,0.0,0.0,-1.5024678815611197,1.1407853499077826e-05,-1.2992505602642221,5.062595033026967,12.529964086141668,26.54332734722473,1.0
102083,FIORDO BLANCO S.A.,SALMON COHO,4471285.0,2023-03-01,2024-01-31,1er Semestre 2024,336.0,14,4,92,0.0,1.0,0.0,0.0,0.7034219941544624,0.354219555073116,0.4654645160730116,15.313186620962705,2114.5413214217406,7113.966445625335,1.0
102085,AQUAINNOVO SPA,SALMON COHO,6818.0,2024-02-01,2024-05-31,1er Semestre 2024,120.0,7,4,93,0.0,1.0,0.0,0.0,-1.4991815894974299,0.000539100299036282,-1.2966215218820774,8.827468112520654,82.57118141337206,214.1116450870833,1.0
102104,SALMONES ANTARTICA S.A.,TRUCHA ARCOIRIS,2760344.0,2023-03-01,2024-04-30,1er Semestre 2024,426.0,25,6,94,0.0,1.0,0.0,0.0,-0.14069327828835154,0.21867674761779857,-0.20982891713299437,14.830866229881483,1661.4283011914779,5485.319371553984,1.0
102105,CERMAQ CHILE S.A.,SALMON DEL ATLANTICO,587485.0,2022-11-01,2024-02-29,1er Semestre 2024,485.0,10,5,95,0.0,1.0,0.0,0.0,-1.2127018786812465,0.0465402396584045,-1.067437340791419,13.283607694929284,766.475700854241,2381.8227151653778,1.0
102139,"TORNAGALEONES S.A., GRANJA MARINA",SALMON COHO,4268006.0,2023-05-01,2024-02-29,1er Semestre 2024,304.0,34,4,101,0.0,1.0,0.0,0.0,0.6031316226764846,0.33811554777145597,0.3852320745050769,15.266657531514902,2065.915293520042,6937.769175160427,1.0
102149,CULTIVOS YADRAN S.A.,SALMON DEL ATLANTICO,214298.0,2023-05-01,2024-06-30,1er Semestre 2024,426.0,12,5,103,0.0,1.0,0.0,0.0,-1.3968185993496485,0.016975915882290915,-1.2147309823944024,12.275127515095205,462.9233197841733,1382.461122985241,1.0
102262,SALMONES CAMANCHACA S.A.,SALMON DEL ATLANTICO,5847364.0,2023-05-01,2024-06-30,1er Semestre 2024,426.0,29,5,106,0.0,1.0,0.0,0.0,1.3823286893519209,0.4632341914283765,1.0085908496360552,15.58150169038474,2418.132337156095,8220.915528823727,1.0
102305,SALMONES AYSEN S.A.,SALMON COHO,3107927.0,2023-04-01,2024-02-29,1er Semestre 2024,334.0,26,4,107,0.0,1.0,0.0,0.0,0.03079137182026738,0.24621269166481224,-0.07264095016391528,14.949466824178172,1762.9313656521063,5847.4541229605375,1.0
102385,"AQUACHILE S.A., EMPRESAS",SALMON DEL ATLANTICO,3762.0,2023-11-01,2024-01-31,1er Semestre 2024,91.0,5,5,112,0.0,1.0,0.0,0.0,-1.500689307339591,0.00029700029700029703,-1.29782769832643,8.232971790593437,61.335144900782616,154.91306295712846,1.0
102418,SALMONES CAMANCHACA S.A.,SALMON DEL ATLANTICO,6051229.0,2022-11-01,2024-01-31,1er Semestre 2024,456.0,29,5,113,0.0,1.0,0.0,0.0,1.4829081716464911,0.47938462235608137,1.0890545802734894,15.615772115128328,2459.92459234018,8374.178303760278,1.0
102458,SALMONES AYSEN S.A.,SALMON COHO,3180808.0,2023-04-01,2024-02-29,1er Semestre 2024,334.0,26,4,114,0.0,1.0,0.0,0.0,0.06674817288523965,0.25198641229582813,-0.04387545754582563,14.97264612491725,1783.4819875737462,5920.9736634396495,1.0
102504,CERMAQ CHILE S.A.,SALMON DEL ATLANTICO,10101613.0,2023-02-01,2024-05-31,1er Semestre 2024,485.0,10,5,115,0.0,1.0,0.0,0.0,3.4812184545013727,0.8002609229603095,2.687705683474988,16.12820577102471,3178.303478272646,11037.96534246508,1.0
102512,INVERMAR S.A.,SALMON DEL ATLANTICO,7218653.0,2022-08-01,2024-02-29,1er Semestre 2024,577.0,15,5,116,0.0,1.0,0.0,0.0,2.058872174973479,0.571869358212383,1.5498266121361244,15.792179066896614,2686.755106071262,9209.47812007855,1.0
102682,SALMONES CAMANCHACA S.A.,SALMON DEL ATLANTICO,4121119.0,2023-04-01,2024-04-30,1er Semestre 2024,395.0,29,5,118,0.0,1.0,0.0,0.0,0.5306629869822628,0.32647898265396263,0.3272570616184078,15.231635529042839,2030.0539401700635,6808.030916585453,1.0
102742,TRUSAL S.A.,SALMON DEL ATLANTICO,7014846.0,2022-11-01,2024-01-31,1er Semestre 2024,456.0,35,5,119,0.0,1.0,0.0,0.0,1.9583213077426669,0.5557235221145598,1.469385773590893,15.763539460874576,2648.5554553378715,9068.411146755909,1.0
102906,AQUACHILE SPA,SALMON COHO,2423.0,2024-04-01,2024-06-30,1er Semestre 2024,90.0,6,4,124,0.0,1.0,0.0,0.0,-1.5013499206218732,0.00019092310369984416,-1.2983561899033242,7.793174347189205,49.22397789695587,121.83435312404153,1.0
102907,AQUACHILE SPA,SALMON COHO,609.0,2024-02-01,2024-05-31,1er Semestre 2024,120.0,6,4,125,0.0,1.0,0.0,0.0,-1.5022448814090723,4.721583809340544e-05,-1.2990721598215365,6.413458957167357,24.677925358506133,56.95321730409221,1.0
102987,CERMAQ CHILE S.A.,SALMON COHO,4451371.0,2023-03-01,2024-01-31,1er Semestre 2024,336.0,10,4,130,0.0,1.0,0.0,0.0,0.6935971600220018,0.3526419439996394,0.45760463462247386,15.308722921229982,2109.8272441126546,7096.870994948794,1.0
103312,AQUACHILE SPA,SALMON COHO,6582.0,2024-04-01,2024-06-30,1er Semestre 2024,90.0,6,4,132,0.0,1.0,0.0,0.0,-1.499298023205136,0.0005204040946905711,-1.2967146690158688,8.792245847467877,81.12952606788727,210.05120426868598,1.0
103418,PRODUCTOS DEL MAR VENTISQUEROS S.A.,SALMON DEL ATLANTICO,3543742.0,2022-10-01,2024-01-31,1er Semestre 2024,487.0,22,5,134,0.0,1.0,0.0,0.0,0.2458064409896104,0.2807384810585664,0.09937141472340433,15.080694071147606,1882.4829348496098,6276.059120394987,1.0
103452,CALETA BAY MAR SpA,TRUCHA ARCOIRIS,1863179.0,2023-07-01,2024-06-30,1er Semestre 2024,365.0,9,6,136,0.0,1.0,0.0,0.0,-0.5833214451282117,0.14760225536432525,-0.563932087845641,14.43779526327396,1364.9831500791502,4437.903077573264,1.0
103528,MULTI X S.A.,SALMON DEL ATLANTICO,349539.0,2023-01-01,2024-05-31,1er Semestre 2024,516.0,17,5,140,0.0,1.0,0.0,0.0,-1.3300956711128253,0.02768987084804636,-1.161352543745604,12.764373283320353,591.2182338189511,1800.0518125493968,1.0
103704,CALETA BAY MAR SpA,TRUCHA ARCOIRIS,292407.0,2023-06-01,2024-04-30,1er Semestre 2024,334.0,9,6,145,0.0,1.0,0.0,0.0,-1.3582824956410837,0.023163804972287233,-1.1839020439480807,12.58590536626461,540.7467059539059,1634.8329953390305,1.0
103966,TRUSAL S.A.,SALMON COHO,6472923.0,2023-04-01,2024-01-31,1er Semestre 2024,305.0,35,4,155,0.0,1.0,0.0,0.0,1.6909564595170254,0.5127917291160823,1.2554935100918605,15.683138496380394,2544.193978453687,8683.828242465761,1.0
